path,key,segment_key,TRANSCRIPT,duration,start_time,end_time,long,ready
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/071027.mp3,71:27,71:27_s1,إِنَّكَ إِن تَذَرْهُمْ يُضِلُّوا عِبَادَكَ وَلَا يَلِدُوا إِلَّا فَاجِرًا كَفَّارًا,12.773877551020409,0.0,12.773877551020409,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/071028.mp3,71:28,71:28_s1,رَّبِّ اغْفِرْ لِي وَلِوَالِدَيَّ وَلِمَن دَخَلَ بَيْتِيَ مُؤْمِنًا وَلِلْمُؤْمِنِينَ وَالْمُؤْمِنَاتِ وَلَا تَزِدِ الظَّالِمِينَ إِلَّا تَبَارًا,18.546938775510203,0.0,18.546938775510203,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/072001.mp3,72:1,72:1_s1,قُلْ أُوحِيَ إِلَيَّ أَنَّهُ اسْتَمَعَ نَفَرٌ مِّنَ الْجِنِّ فَقَالُوا إِنَّا سَمِعْنَا قُرْآنًا عَجَبًا,13.426938775510203,0.0,13.426938775510203,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/072002.mp3,72:2,72:2_s1,يَهْدِي إِلَى الرُّشْدِ فَآمَنَّا بِهِ ۖ وَلَن نُّشْرِكَ بِرَبِّنَا أَحَدًا,9.22122448979592,0.0,9.22122448979592,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/072003.mp3,72:3,72:3_s1,وَأَنَّهُ تَعَالَىٰ جَدُّ رَبِّنَا مَا اتَّخَذَ صَاحِبَةً وَلَا وَلَدًا,10.057142857142855,0.0,10.057142857142855,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/072004.mp3,72:4,72:4_s1,وَأَنَّهُ كَانَ يَقُولُ سَفِيهُنَا عَلَى اللَّهِ شَطَطًا,8.54204081632653,0.0,8.54204081632653,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/072005.mp3,72:5,72:5_s1,وَأَنَّا ظَنَنَّا أَن لَّن تَقُولَ الْإِنسُ وَالْجِنُّ عَلَى اللَّهِ كَذِبًا,12.277551020408165,0.0,12.277551020408165,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/072006.mp3,72:6,72:6_s1,وَأَنَّهُ كَانَ رِجَالٌ مِّنَ الْإِنسِ يَعُوذُونَ بِرِجَالٍ مِّنَ الْجِنِّ فَزَادُوهُمْ رَهَقًا,14.94204081632653,0.0,14.94204081632653,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/072007.mp3,72:7,72:7_s1,وَأَنَّهُمْ ظَنُّوا كَمَا ظَنَنتُمْ أَن لَّن يَبْعَثَ اللَّهُ أَحَدًا,10.187755102040816,0.0,10.187755102040816,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/072008.mp3,72:8,72:8_s1,وَأَنَّا لَمَسْنَا السَّمَاءَ فَوَجَدْنَاهَا مُلِئَتْ حَرَسًا شَدِيدًا وَشُهُبًا,13.871020408163265,0.0,13.871020408163265,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/072009.mp3,72:9,72:9_s1,وَأَنَّا كُنَّا نَقْعُدُ مِنْهَا مَقَاعِدَ لِلسَّمْعِ ۖ فَمَن يَسْتَمِعِ الْآنَ يَجِدْ لَهُ شِهَابًا رَّصَدًا,15.307755102040815,0.0,15.307755102040815,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/072010.mp3,72:10,72:10_s1,وَأَنَّا لَا نَدْرِي أَشَرٌّ أُرِيدَ بِمَن فِي الْأَرْضِ أَمْ أَرَادَ بِهِمْ رَبُّهُمْ رَشَدًا,11.38938775510204,0.0,11.38938775510204,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/072011.mp3,72:11,72:11_s1,وَأَنَّا مِنَّا الصَّالِحُونَ وَمِنَّا دُونَ ذَٰلِكَ ۖ كُنَّا طَرَائِقَ قِدَدًا,13.94938775510204,0.0,13.94938775510204,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/072012.mp3,72:12,72:12_s1,وَأَنَّا ظَنَنَّا أَن لَّن نُّعْجِزَ اللَّهَ فِي الْأَرْضِ وَلَن نُّعْجِزَهُ هَرَبًا,10.997551020408164,0.0,10.997551020408164,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/072013.mp3,72:13,72:13_s1,وَأَنَّا لَمَّا سَمِعْنَا الْهُدَىٰ آمَنَّا بِهِ ۖ فَمَن يُؤْمِن بِرَبِّهِ فَلَا يَخَافُ بَخْسًا وَلَا رَهَقًا,18.155102040816328,0.0,18.155102040816328,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/072014.mp3,72:14,72:14_s1,وَأَنَّا مِنَّا الْمُسْلِمُونَ وَمِنَّا الْقَاسِطُونَ ۖ فَمَنْ أَسْلَمَ فَأُولَٰئِكَ تَحَرَّوْا رَشَدًا,16.692244897959185,0.0,16.692244897959185,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/072015.mp3,72:15,72:15_s1,وَأَمَّا الْقَاسِطُونَ فَكَانُوا لِجَهَنَّمَ حَطَبًا,8.620408163265306,0.0,8.620408163265306,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/072016.mp3,72:16,72:16_s1,وَأَن لَّوِ اسْتَقَامُوا عَلَى الطَّرِيقَةِ لَأَسْقَيْنَاهُم مَّاءً غَدَقًا,9.79591836734694,0.0,9.79591836734694,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/072017.mp3,72:17,72:17_s1,لِّنَفْتِنَهُمْ فِيهِ ۚ وَمَن يُعْرِضْ عَن ذِكْرِ رَبِّهِ يَسْلُكْهُ عَذَابًا صَعَدًا,13.165714285714284,0.0,13.165714285714284,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/072018.mp3,72:18,72:18_s1,وَأَنَّ الْمَسَاجِدَ لِلَّهِ فَلَا تَدْعُوا مَعَ اللَّهِ أَحَدًا,8.176326530612245,0.0,8.176326530612245,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/072019.mp3,72:19,72:19_s1,وَأَنَّهُ لَمَّا قَامَ عَبْدُ اللَّهِ يَدْعُوهُ كَادُوا يَكُونُونَ عَلَيْهِ لِبَدًا,11.937959183673469,0.0,11.937959183673469,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/072020.mp3,72:20,72:20_s1,قُلْ إِنَّمَا أَدْعُو رَبِّي وَلَا أُشْرِكُ بِهِ أَحَدًا,8.333061224489796,0.0,8.333061224489796,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/072021.mp3,72:21,72:21_s1,قُلْ إِنِّي لَا أَمْلِكُ لَكُمْ ضَرًّا وَلَا رَشَدًا,8.124081632653061,0.0,8.124081632653061,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/072022.mp3,72:22,72:22_s1,قُلْ إِنِّي لَن يُجِيرَنِي مِنَ اللَّهِ أَحَدٌ وَلَنْ أَجِدَ مِن دُونِهِ مُلْتَحَدًا,13.662040816326533,0.0,13.662040816326533,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/072023.mp3,72:23,72:23_s1,إِلَّا بَلَاغًا مِّنَ اللَّهِ وَرِسَالَاتِهِ ۚ وَمَن يَعْصِ اللَّهَ وَرَسُولَهُ فَإِنَّ لَهُ نَارَ جَهَنَّمَ خَالِدِينَ فِيهَا أَبَدًا,19.46122448979592,0.0,19.46122448979592,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/072024.mp3,72:24,72:24_s1,حَتَّىٰ إِذَا رَأَوْا مَا يُوعَدُونَ فَسَيَعْلَمُونَ مَنْ أَضْعَفُ نَاصِرًا وَأَقَلُّ عَدَدًا,11.049795918367346,0.0,11.049795918367346,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/072025.mp3,72:25,72:25_s1,قُلْ إِنْ أَدْرِي أَقَرِيبٌ مَّا تُوعَدُونَ أَمْ يَجْعَلُ لَهُ رَبِّي أَمَدًا,10.083265306122447,0.0,10.083265306122447,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/072026.mp3,72:26,72:26_s1,عَالِمُ الْغَيْبِ فَلَا يُظْهِرُ عَلَىٰ غَيْبِهِ أَحَدًا,7.314285714285714,0.0,7.314285714285714,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/072027.mp3,72:27,72:27_s1,إِلَّا مَنِ ارْتَضَىٰ مِن رَّسُولٍ فَإِنَّهُ يَسْلُكُ مِن بَيْنِ يَدَيْهِ وَمِنْ خَلْفِهِ رَصَدًا,13.296326530612244,0.0,13.296326530612244,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/072028.mp3,72:28,72:28_s1,لِّيَعْلَمَ أَن قَدْ أَبْلَغُوا رِسَالَاتِ رَبِّهِمْ وَأَحَاطَ بِمَا لَدَيْهِمْ وَأَحْصَىٰ كُلَّ شَيْءٍ عَدَدًا,13.348571428571429,0.0,13.348571428571429,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/073001.mp3,73:1,73:1_s1,يَا أَيُّهَا الْمُزَّمِّلُ,4.362448979591837,0.0,4.362448979591837,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/073002.mp3,73:2,73:2_s1,قُمِ اللَّيْلَ إِلَّا قَلِيلًا,4.022857142857143,0.0,4.022857142857143,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/073003.mp3,73:3,73:3_s1,نِّصْفَهُ أَوِ انقُصْ مِنْهُ قَلِيلًا,5.250612244897959,0.0,5.250612244897959,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/073004.mp3,73:4,73:4_s1,أَوْ زِدْ عَلَيْهِ وَرَتِّلِ الْقُرْآنَ تَرْتِيلًا,5.825306122448979,0.0,5.825306122448979,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/073005.mp3,73:5,73:5_s1,إِنَّا سَنُلْقِي عَلَيْكَ قَوْلًا ثَقِيلًا,7.235918367346938,0.0,7.235918367346938,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/073006.mp3,73:6,73:6_s1,إِنَّ نَاشِئَةَ اللَّيْلِ هِيَ أَشَدُّ وَطْئًا وَأَقْوَمُ قِيلًا,8.280816326530612,0.0,8.280816326530612,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/073007.mp3,73:7,73:7_s1,إِنَّ لَكَ فِي النَّهَارِ سَبْحًا طَوِيلًا,6.844081632653062,0.0,6.844081632653062,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/073008.mp3,73:8,73:8_s1,وَاذْكُرِ اسْمَ رَبِّكَ وَتَبَتَّلْ إِلَيْهِ تَبْتِيلًا,6.060408163265306,0.0,6.060408163265306,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/073009.mp3,73:9,73:9_s1,رَّبُّ الْمَشْرِقِ وَالْمَغْرِبِ لَا إِلَٰهَ إِلَّا هُوَ فَاتَّخِذْهُ وَكِيلًا,8.045714285714286,0.0,8.045714285714286,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/073010.mp3,73:10,73:10_s1,وَاصْبِرْ عَلَىٰ مَا يَقُولُونَ وَاهْجُرْهُمْ هَجْرًا جَمِيلًا,8.176326530612245,0.0,8.176326530612245,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/073011.mp3,73:11,73:11_s1,وَذَرْنِي وَالْمُكَذِّبِينَ أُولِي النَّعْمَةِ وَمَهِّلْهُمْ قَلِيلًا,7.9412244897959186,0.0,7.9412244897959186,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/073012.mp3,73:12,73:12_s1,إِنَّ لَدَيْنَا أَنكَالًا وَجَحِيمًا,7.653877551020408,0.0,7.653877551020408,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/073013.mp3,73:13,73:13_s1,وَطَعَامًا ذَا غُصَّةٍ وَعَذَابًا أَلِيمًا,8.306938775510204,0.0,8.306938775510204,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/073014.mp3,73:14,73:14_s1,يَوْمَ تَرْجُفُ الْأَرْضُ وَالْجِبَالُ وَكَانَتِ الْجِبَالُ كَثِيبًا مَّهِيلًا,9.09061224489796,0.0,9.09061224489796,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/073015.mp3,73:15,73:15_s1,إِنَّا أَرْسَلْنَا إِلَيْكُمْ رَسُولًا شَاهِدًا عَلَيْكُمْ كَمَا أَرْسَلْنَا إِلَىٰ فِرْعَوْنَ رَسُولًا,12.747755102040816,0.0,12.747755102040816,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/073016.mp3,73:16,73:16_s1,فَعَصَىٰ فِرْعَوْنُ الرَّسُولَ فَأَخَذْنَاهُ أَخْذًا وَبِيلًا,8.019591836734694,0.0,8.019591836734694,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/073017.mp3,73:17,73:17_s1,فَكَيْفَ تَتَّقُونَ إِن كَفَرْتُمْ يَوْمًا يَجْعَلُ الْوِلْدَانَ شِيبًا,9.22122448979592,0.0,9.22122448979592,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/073018.mp3,73:18,73:18_s1,السَّمَاءُ مُنفَطِرٌ بِهِ ۚ كَانَ وَعْدُهُ مَفْعُولًا,11.258775510204082,0.0,11.258775510204082,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/073019.mp3,73:19,73:19_s1,إِنَّ هَٰذِهِ تَذْكِرَةٌ ۖ فَمَن شَاءَ اتَّخَذَ إِلَىٰ رَبِّهِ سَبِيلًا,12.408163265306122,0.0,12.408163265306122,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/073020.mp3,73:20,73:20_s1, إن  ربك  يعلم  أنك  تقوم  أدنى  من  ثلثي  الليل  ونصفه  وثلثه  وطائفة  من  الذين  معك  والله  يقدر  الليل  والنهار  علم  أن  لن  تحصوه  فتاب  عليكم  فقرؤوا  ما  تيسر  من,28.400000000000002,0.0,28.400000000000002,1,0
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/073020.mp3,73:20,73:20_s2, القرآن  علم  أن  سيكون  منكم  مرضى  وآخرون  يضربون  في  الأرض  يبتغون  من  فضل  الله  وآخرون  يقاتلون  وآخرون  يقاتلون  في  سبيل  الله  فقرؤوا  ما  تيسر  منه  وأقيموا  الصلاة,29.640000000000004,28.3,57.940000000000005,1,0
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/073020.mp3,73:20,73:20_s3, وآتوا  الزكاة  وأقرضوا  الله  قرضا  حسنا  وما  تقدموا  لأنفسكم  من  خير  تجدوه  عند  الله  هو  خيرا  وأعظم  أجرا  واستغفروا  الله  إن  الله  غفور  رحيم,27.919999999999995,57.84,85.75999999999999,1,0
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074001.mp3,74:1,74:1_s1,يَا أَيُّهَا الْمُدَّثِّرُ,3.3436734693877552,0.0,3.3436734693877552,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074002.mp3,74:2,74:2_s1,قُمْ فَأَنذِرْ,3.186938775510204,0.0,3.186938775510204,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074003.mp3,74:3,74:3_s1,وَرَبَّكَ فَكَبِّرْ,2.742857142857143,0.0,2.742857142857143,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074004.mp3,74:4,74:4_s1,وَثِيَابَكَ فَطَهِّرْ,3.030204081632653,0.0,3.030204081632653,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074005.mp3,74:5,74:5_s1,وَالرُّجْزَ فَاهْجُرْ,2.6644897959183678,0.0,2.6644897959183678,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074006.mp3,74:6,74:6_s1,وَلَا تَمْنُن تَسْتَكْثِرُ,4.12734693877551,0.0,4.12734693877551,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074007.mp3,74:7,74:7_s1,وَلِرَبِّكَ فَاصْبِرْ,2.716734693877551,0.0,2.716734693877551,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074008.mp3,74:8,74:8_s1,فَإِذَا نُقِرَ فِي النَّاقُورِ,5.485714285714286,0.0,5.485714285714286,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074009.mp3,74:9,74:9_s1,فَذَٰلِكَ يَوْمَئِذٍ يَوْمٌ عَسِيرٌ,6.0081632653061225,0.0,6.0081632653061225,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074010.mp3,74:10,74:10_s1,عَلَى الْكَافِرِينَ غَيْرُ يَسِيرٍ,4.754285714285714,0.0,4.754285714285714,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074011.mp3,74:11,74:11_s1,ذَرْنِي وَمَنْ خَلَقْتُ وَحِيدًا,4.623673469387756,0.0,4.623673469387756,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074012.mp3,74:12,74:12_s1,وَجَعَلْتُ لَهُ مَالًا مَّمْدُودًا,6.608979591836735,0.0,6.608979591836735,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074013.mp3,74:13,74:13_s1,وَبَنِينَ شُهُودًا,3.369795918367347,0.0,3.369795918367347,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074014.mp3,74:14,74:14_s1,وَمَهَّدتُّ لَهُ تَمْهِيدًا,4.231836734693878,0.0,4.231836734693878,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074015.mp3,74:15,74:15_s1,ثُمَّ يَطْمَعُ أَنْ أَزِيدَ,4.911020408163266,0.0,4.911020408163266,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074016.mp3,74:16,74:16_s1,كَلَّا ۖ إِنَّهُ كَانَ لِآيَاتِنَا عَنِيدًا,7.262040816326531,0.0,7.262040816326531,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074017.mp3,74:17,74:17_s1,سَأُرْهِقُهُ صَعُودًا,3.84,0.0,3.84,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074018.mp3,74:18,74:18_s1,إِنَّهُ فَكَّرَ وَقَدَّرَ,4.702040816326531,0.0,4.702040816326531,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074019.mp3,74:19,74:19_s1,فَقُتِلَ كَيْفَ قَدَّرَ,3.030204081632653,0.0,3.030204081632653,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074020.mp3,74:20,74:20_s1,ثُمَّ قُتِلَ كَيْفَ قَدَّرَ,4.41469387755102,0.0,4.41469387755102,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074021.mp3,74:21,74:21_s1,ثُمَّ نَظَرَ,2.742857142857143,0.0,2.742857142857143,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074022.mp3,74:22,74:22_s1,ثُمَّ عَبَسَ وَبَسَرَ,3.761632653061224,0.0,3.761632653061224,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074023.mp3,74:23,74:23_s1,ثُمَّ أَدْبَرَ وَاسْتَكْبَرَ,4.597551020408163,0.0,4.597551020408163,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074024.mp3,74:24,74:24_s1,فَقَالَ إِنْ هَٰذَا إِلَّا سِحْرٌ يُؤْثَرُ,5.825306122448979,0.0,5.825306122448979,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074025.mp3,74:25,74:25_s1,إِنْ هَٰذَا إِلَّا قَوْلُ الْبَشَرِ,4.179591836734694,0.0,4.179591836734694,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074026.mp3,74:26,74:26_s1,سَأُصْلِيهِ سَقَرَ,2.716734693877551,0.0,2.716734693877551,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074027.mp3,74:27,74:27_s1,وَمَا أَدْرَاكَ مَا سَقَرُ,3.84,0.0,3.84,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074028.mp3,74:28,74:28_s1,لَا تُبْقِي وَلَا تَذَرُ,3.761632653061224,0.0,3.761632653061224,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074029.mp3,74:29,74:29_s1,لَوَّاحَةٌ لِّلْبَشَرِ,3.317551020408163,0.0,3.317551020408163,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074030.mp3,74:30,74:30_s1,عَلَيْهَا تِسْعَةَ عَشَرَ,3.578775510204081,0.0,3.578775510204081,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074031.mp3,74:31,74:31_s1, وَمَا  جَعَلْنَا  أَصْحَابَ  النَّارِ  إِلَّا  مَلَائِكَةً  وَمَا  جَعَلْنَا  عِدَّتَهُمْ  إِلَّا  فِتْنَةً  لِلَّذِينَ  كَفَرُوا  لِيَسْتَيقِنَ  الَّذِينَ  أُوتُوا  الْكِتَابَ  وَيَزْدَادَ  الَّذِينَ  آمَنُوا  إِيمَانًا,28.720000000000002,0.0,28.720000000000002,1,0
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074031.mp3,74:31,74:31_s2, وَيَزْدَادَ  الَّذِينَ  آمَنُوا  إِيمَانًا  وَلَا  يَرْتَابَ  الَّذِينَ  أُوتُوا  الْكِتَابَ  وَالْمُؤْمِنُونَ  وَلِيَقُولَ  الَّذِينَ  فِي  قُلُوبِهِمْ  مَرَضٌ  وَالْكَافِرُونَ  مَاذَا  أَرَادِ  اللَّهُ  بِهَذَا  مَثَلًا  كذلك  يضل  الله,29.459999999999997,28.62,58.08,1,0
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074031.mp3,74:31,74:31_s3, من  يشاء  ويهدي  من  يشاء  وما  يعلم  جنود  ربك  إلا  هو  وما  هي  إلا  ذكرى  للبشر,20.340000000000003,57.98,78.32,1,0
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074032.mp3,74:32,74:32_s1,كَلَّا وَالْقَمَرِ,2.5338775510204083,0.0,2.5338775510204083,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074033.mp3,74:33,74:33_s1,وَاللَّيْلِ إِذْ أَدْبَرَ,3.0040816326530613,0.0,3.0040816326530613,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074034.mp3,74:34,74:34_s1,وَالصُّبْحِ إِذَا أَسْفَرَ,3.213061224489796,0.0,3.213061224489796,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074035.mp3,74:35,74:35_s1,إِنَّهَا لَإِحْدَى الْكُبَرِ,4.3363265306122445,0.0,4.3363265306122445,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074036.mp3,74:36,74:36_s1,نَذِيرًا لِّلْبَشَرِ,2.7689795918367346,0.0,2.7689795918367346,0,1
/kaggle/input/quran-ayat-speech-to-text/Quran_Ayat_public/audio_data/Yaser_Salamah_128kbps/074037.mp3,74:37,74:37_s1,لِمَن شَاءَ مِنكُمْ أَن يَتَقَدَّمَ أَوْ يَتَأَخَّرَ,10.10938775510204,0.0,10.10938775510204,0,1
